Participant_id,Event,False_event,False_event_num_words,EL_num_words,is_positive_gain,embedded_lie_num,embedded_lie,enriched_lie,enriched_lie_word_count_controlled
6156a33f998bef6213415ce4,Taking the bus/train without the ticket,"On this day we were suppose to meet at the ottery hyper supermarket (training centre) to train and assess following the standard procedure for the development program.

This centre is in another region from where I live and around this time I did not have my own reliable transport so I had to use public transport.

As I was traveling to the taxi rank, I noticed the taxi I was suppose to take was taking off and it was only one taxi that was remaining, the driver saw me waving and decided to wait for me and so I rode as an extra passenger just by the drivers seat, unfortunately on our way we had been stopped by the traffic officer for over loading and the taxi had to be impounded due to unpaid fees resulting the driver to be taken on custody, in a blessing in disguise this happened just by the curve of the Train Station near where I live and so I jumped off.

Upon arriving at the station I noticed a train coming and going towards my destination for the intersection, when I realised this I also noticed the queue for the tickets and decided to just walk straight and pretend that I bought the ticket and carried on the platform and once the train stopped I stepped inside.

During this stage I was nervous and happened to see someone wearing the same uniform as me which was a guy that would later become my lifetime friend.",251,113,0,7,this happened just by the curve of the Train Station near where I live and so I jumped off,this happened just by the curve of the Train Station near where I live and so I jumped off,19
6156a33f998bef6213415ce4,Taking the bus/train without the ticket,"On this day we were suppose to meet at the ottery hyper supermarket (training centre) to train and assess following the standard procedure for the development program.

This centre is in another region from where I live and around this time I did not have my own reliable transport so I had to use public transport.

As I was traveling to the taxi rank, I noticed the taxi I was suppose to take was taking off and it was only one taxi that was remaining, the driver saw me waving and decided to wait for me and so I rode as an extra passenger just by the drivers seat, unfortunately on our way we had been stopped by the traffic officer for over loading and the taxi had to be impounded due to unpaid fees resulting the driver to be taken on custody, in a blessing in disguise this happened just by the curve of the Train Station near where I live and so I jumped off.

Upon arriving at the station I noticed a train coming and going towards my destination for the intersection, when I realised this I also noticed the queue for the tickets and decided to just walk straight and pretend that I bought the ticket and carried on the platform and once the train stopped I stepped inside.

During this stage I was nervous and happened to see someone wearing the same uniform as me which was a guy that would later become my lifetime friend.",251,113,0,8,decided to just walk straight,decided to just walk straight,5
6156a33f998bef6213415ce4,Taking the bus/train without the ticket,"On this day we were suppose to meet at the ottery hyper supermarket (training centre) to train and assess following the standard procedure for the development program.

This centre is in another region from where I live and around this time I did not have my own reliable transport so I had to use public transport.

As I was traveling to the taxi rank, I noticed the taxi I was suppose to take was taking off and it was only one taxi that was remaining, the driver saw me waving and decided to wait for me and so I rode as an extra passenger just by the drivers seat, unfortunately on our way we had been stopped by the traffic officer for over loading and the taxi had to be impounded due to unpaid fees resulting the driver to be taken on custody, in a blessing in disguise this happened just by the curve of the Train Station near where I live and so I jumped off.

Upon arriving at the station I noticed a train coming and going towards my destination for the intersection, when I realised this I also noticed the queue for the tickets and decided to just walk straight and pretend that I bought the ticket and carried on the platform and once the train stopped I stepped inside.

During this stage I was nervous and happened to see someone wearing the same uniform as me which was a guy that would later become my lifetime friend.",251,113,0,9,During this stage I was nervous,During this stage I was nervous,6
6156e9372fa5f9c6cc31eb63,Getting fired,"Im was the manager of the shop at the time of this story. One sunday morning on my off day as im about to get ready to go play golf my boss calls me in and has fired part of my team as he had caught them stealing stock from the store and potential money. i was called in to work that day, short staffed. few days later everyone was called in for polygraph tests.  8 out of 9 people were fired including me.",86,7,0,1,stealing stock from the store,stealing stock from the store,5
6156e9372fa5f9c6cc31eb63,Getting fired,"Im was the manager of the shop at the time of this story. One sunday morning on my off day as im about to get ready to go play golf my boss calls me in and has fired part of my team as he had caught them stealing stock from the store and potential money. i was called in to work that day, short staffed. few days later everyone was called in for polygraph tests.  8 out of 9 people were fired including me.",86,7,0,2,potential money,potential money,2
61570d5eb2963a6d6ea3719a,Missing a deadline at work because of bad organisation,"Recently my manger failed to give clear instructions on what I needed to for the deadline needed so I could not proceed to write without clear instructions, she need to tell me what to do because she knows that I am new to the lab environment and I dont know how to go about writing such documents. She also needed to be aware of the fact that I am actually helping her do her job",76,42,0,1,my manger failed to give clear instructions,my manger failed to give clear instructions,7
61570d5eb2963a6d6ea3719a,Missing a deadline at work because of bad organisation,"Recently my manger failed to give clear instructions on what I needed to for the deadline needed so I could not proceed to write without clear instructions, she need to tell me what to do because she knows that I am new to the lab environment and I dont know how to go about writing such documents. She also needed to be aware of the fact that I am actually helping her do her job",76,42,0,2,I could not proceed to write without clear instructions,I could not proceed to write without clear instructions,9
61570d5eb2963a6d6ea3719a,Missing a deadline at work because of bad organisation,"Recently my manger failed to give clear instructions on what I needed to for the deadline needed so I could not proceed to write without clear instructions, she need to tell me what to do because she knows that I am new to the lab environment and I dont know how to go about writing such documents. She also needed to be aware of the fact that I am actually helping her do her job",76,42,0,3,I dont know how to go about writing such documents,I dont know how to go about writing such documents,10
61570d5eb2963a6d6ea3719a,Missing a deadline at work because of bad organisation,"Recently my manger failed to give clear instructions on what I needed to for the deadline needed so I could not proceed to write without clear instructions, she need to tell me what to do because she knows that I am new to the lab environment and I dont know how to go about writing such documents. She also needed to be aware of the fact that I am actually helping her do her job",76,42,0,4,needed to be aware of the fact that I am actually helping her do her job,needed to be aware of the fact that I am actually helping her do her job,16
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,1,making a loss of R4000,making a loss of R4000,5
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,2,deduct from salary,boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half,23
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,3,I had debit orders,I had debit orders,4
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,4,I was distracted,my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work,23
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,5,half of my salary,salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was,24
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,6,decided to implement a new strategy,decided to implement a new strategy,6
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,7,I had met my target,I had met my target,5
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,8,I couldn't focus or do my work,I couldn't focus or do my work,7
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,9,I got scolded,me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've,23
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,10,was called in by the accounts manager,was called in by the accounts manager,7
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,12,I've never been so devastated,I've never been so devastated,5
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,13,sales meeting was close,"deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that",24
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,14,was dump founded,"calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to",23
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,15,get the sales up,boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and,24
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,16,deducting money,implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting,22
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,17,not only that I made a loss.,not only that I made a loss.,7
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,18,went blank,"I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my",22
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,19,tried calculating,"R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was",22
615722c4f1f9c39cd089c717,Getting fired,"It was on a Thursday the 2nd of April 2024 I was called in by the accounts manager she told me that the roll tape I sold was making a loss of R4000 my mind went blank how did this happen, I tried calculating but to my despair, it was a loss, I was dump founded she told me that she had to report it to the boss I got scolded and they told me they gonna deduct from salary I've never been so devastated because that was a half of my salary and I had debit orders. The whole day I was distracted by what happened I couldn't focus or do my work properly to make matters worse our boss had recently decided to implement a new strategy to get the sales up by deducting money if you don't meet the target and the sales meeting was close by, and I had met my target not only that I made a loss. I've never felt so down in my entire life.",177,86,0,20,I've never felt so down,I've never felt so down,5
6158bf370e87b1bbebc32d56,Missing a deadline at work because of bad organisation,"At my work on Monday i was required to hand in a project/ work report at the end of the week on Friday. Unfortunately i injured my lower back the same day but went to the doctor only Wednesday to get it checked. The doctor then gave me a sick note to say i was not fit to work till Friday. I submitted the sick note to my manager who said its fine I can hand the report in on Monday. Friday late afternoon came, and my manager sent me an email to notify me that I did not commit to the deadline. He did not acknowledge our previous agreement.",110,32,0,1,i injured my lower back the same day,i injured my lower back the same day,8
6158bf370e87b1bbebc32d56,Missing a deadline at work because of bad organisation,"At my work on Monday i was required to hand in a project/ work report at the end of the week on Friday. Unfortunately i injured my lower back the same day but went to the doctor only Wednesday to get it checked. The doctor then gave me a sick note to say i was not fit to work till Friday. I submitted the sick note to my manager who said its fine I can hand the report in on Monday. Friday late afternoon came, and my manager sent me an email to notify me that I did not commit to the deadline. He did not acknowledge our previous agreement.",110,32,0,2,said its fine I can hand the report in on Monday,said its fine I can hand the report in on Monday,11
6158bf370e87b1bbebc32d56,Missing a deadline at work because of bad organisation,"At my work on Monday i was required to hand in a project/ work report at the end of the week on Friday. Unfortunately i injured my lower back the same day but went to the doctor only Wednesday to get it checked. The doctor then gave me a sick note to say i was not fit to work till Friday. I submitted the sick note to my manager who said its fine I can hand the report in on Monday. Friday late afternoon came, and my manager sent me an email to notify me that I did not commit to the deadline. He did not acknowledge our previous agreement.",110,32,0,3,not fit to work till Friday,not fit to work till Friday,6
6158bf370e87b1bbebc32d56,Missing a deadline at work because of bad organisation,"At my work on Monday i was required to hand in a project/ work report at the end of the week on Friday. Unfortunately i injured my lower back the same day but went to the doctor only Wednesday to get it checked. The doctor then gave me a sick note to say i was not fit to work till Friday. I submitted the sick note to my manager who said its fine I can hand the report in on Monday. Friday late afternoon came, and my manager sent me an email to notify me that I did not commit to the deadline. He did not acknowledge our previous agreement.",110,32,0,4,He did not acknowledge our previous agreement,He did not acknowledge our previous agreement,7
6159ba34127db31d09b8d366,Missing a deadline at work because of bad organisation,"I was tasked with writing a report based on my findings in the underground mine. This task was supposed to take me about 1-2 days to complete the task however I got delayed and did not finish in time. The reason for my delay is because I was overwheled with other work activities that required my urgent attention. Had I not been disturbed by my other activities, I would have completed my task in due time.",77,20,0,1,overwheled with other work,time. The reason for my delay is because I was overwheled with other work activities that required my urgent attention. Had I not been,24
6159ba34127db31d09b8d366,Missing a deadline at work because of bad organisation,"I was tasked with writing a report based on my findings in the underground mine. This task was supposed to take me about 1-2 days to complete the task however I got delayed and did not finish in time. The reason for my delay is because I was overwheled with other work activities that required my urgent attention. Had I not been disturbed by my other activities, I would have completed my task in due time.",77,20,0,2,other work activities,reason for my delay is because I was overwheled with other work activities that required my urgent attention. Had I not been disturbed,23
6159ba34127db31d09b8d366,Missing a deadline at work because of bad organisation,"I was tasked with writing a report based on my findings in the underground mine. This task was supposed to take me about 1-2 days to complete the task however I got delayed and did not finish in time. The reason for my delay is because I was overwheled with other work activities that required my urgent attention. Had I not been disturbed by my other activities, I would have completed my task in due time.",77,20,0,3,required my urgent attention,required my urgent attention,4
6159ba34127db31d09b8d366,Missing a deadline at work because of bad organisation,"I was tasked with writing a report based on my findings in the underground mine. This task was supposed to take me about 1-2 days to complete the task however I got delayed and did not finish in time. The reason for my delay is because I was overwheled with other work activities that required my urgent attention. Had I not been disturbed by my other activities, I would have completed my task in due time.",77,20,0,4,I would have completed my task,I would have completed my task,6
6159ba34127db31d09b8d366,Missing a deadline at work because of bad organisation,"I was tasked with writing a report based on my findings in the underground mine. This task was supposed to take me about 1-2 days to complete the task however I got delayed and did not finish in time. The reason for my delay is because I was overwheled with other work activities that required my urgent attention. Had I not been disturbed by my other activities, I would have completed my task in due time.",77,20,0,5,in due time,in due time,3
6159c6689b0c74afea72484a,A job interview for your dream job,"The day I attended the interview of my dream job was such a special day to me. I am currently senior accountant in my firm and I had applied and was interviewed for the position of head of department. It was a one on one interview between me and the director of the firm. When I walk in to greet the guy, I walked in, He immediately recognized me however I did not know who he was. Turnout he used to play golf with my late uncle, and my uncle would show him pictures of me (amongst his other nieces and nephews) and told him how proud of he was of me. We spent the entire interview talking about my late uncle and how amazing of a person he was, and by the end of it he told me he was honored to give me the job.",147,106,1,1,I am currently senior accountant in my firm,I am currently senior accountant in my firm,8
6159c6689b0c74afea72484a,A job interview for your dream job,"The day I attended the interview of my dream job was such a special day to me. I am currently senior accountant in my firm and I had applied and was interviewed for the position of head of department. It was a one on one interview between me and the director of the firm. When I walk in to greet the guy, I walked in, He immediately recognized me however I did not know who he was. Turnout he used to play golf with my late uncle, and my uncle would show him pictures of me (amongst his other nieces and nephews) and told him how proud of he was of me. We spent the entire interview talking about my late uncle and how amazing of a person he was, and by the end of it he told me he was honored to give me the job.",147,106,1,2,I had applied and was interviewed for the position of head of department,I had applied and was interviewed for the position of head of department,13
6159c6689b0c74afea72484a,A job interview for your dream job,"The day I attended the interview of my dream job was such a special day to me. I am currently senior accountant in my firm and I had applied and was interviewed for the position of head of department. It was a one on one interview between me and the director of the firm. When I walk in to greet the guy, I walked in, He immediately recognized me however I did not know who he was. Turnout he used to play golf with my late uncle, and my uncle would show him pictures of me (amongst his other nieces and nephews) and told him how proud of he was of me. We spent the entire interview talking about my late uncle and how amazing of a person he was, and by the end of it he told me he was honored to give me the job.",147,106,1,3,It was a one on one interview,It was a one on one interview,7
6159c6689b0c74afea72484a,A job interview for your dream job,"The day I attended the interview of my dream job was such a special day to me. I am currently senior accountant in my firm and I had applied and was interviewed for the position of head of department. It was a one on one interview between me and the director of the firm. When I walk in to greet the guy, I walked in, He immediately recognized me however I did not know who he was. Turnout he used to play golf with my late uncle, and my uncle would show him pictures of me (amongst his other nieces and nephews) and told him how proud of he was of me. We spent the entire interview talking about my late uncle and how amazing of a person he was, and by the end of it he told me he was honored to give me the job.",147,106,1,4,between me and the director,between me and the director,5
6159c6689b0c74afea72484a,A job interview for your dream job,"The day I attended the interview of my dream job was such a special day to me. I am currently senior accountant in my firm and I had applied and was interviewed for the position of head of department. It was a one on one interview between me and the director of the firm. When I walk in to greet the guy, I walked in, He immediately recognized me however I did not know who he was. Turnout he used to play golf with my late uncle, and my uncle would show him pictures of me (amongst his other nieces and nephews) and told him how proud of he was of me. We spent the entire interview talking about my late uncle and how amazing of a person he was, and by the end of it he told me he was honored to give me the job.",147,106,1,5,He immediately recognized me,"I walk in to greet the guy, I walked in, He immediately recognized me however I did not know who he was. Turnout he",24
6159c6689b0c74afea72484a,A job interview for your dream job,"The day I attended the interview of my dream job was such a special day to me. I am currently senior accountant in my firm and I had applied and was interviewed for the position of head of department. It was a one on one interview between me and the director of the firm. When I walk in to greet the guy, I walked in, He immediately recognized me however I did not know who he was. Turnout he used to play golf with my late uncle, and my uncle would show him pictures of me (amongst his other nieces and nephews) and told him how proud of he was of me. We spent the entire interview talking about my late uncle and how amazing of a person he was, and by the end of it he told me he was honored to give me the job.",147,106,1,6,"Turnout he used to play golf with my late uncle, and my uncle would show him pictures of me (amongst his other nieces and nephews) and told him how proud of he was of me.","Turnout he used to play golf with my late uncle, and my uncle would show him pictures of me (amongst his other nieces and nephews) and told him how proud",30
6159c6689b0c74afea72484a,A job interview for your dream job,"The day I attended the interview of my dream job was such a special day to me. I am currently senior accountant in my firm and I had applied and was interviewed for the position of head of department. It was a one on one interview between me and the director of the firm. When I walk in to greet the guy, I walked in, He immediately recognized me however I did not know who he was. Turnout he used to play golf with my late uncle, and my uncle would show him pictures of me (amongst his other nieces and nephews) and told him how proud of he was of me. We spent the entire interview talking about my late uncle and how amazing of a person he was, and by the end of it he told me he was honored to give me the job.",147,106,1,7,We spent the entire interview talking about my late uncle and how amazing of a person he was,We spent the entire interview talking about my late uncle and how amazing of a person he was,18
6159c6689b0c74afea72484a,A job interview for your dream job,"The day I attended the interview of my dream job was such a special day to me. I am currently senior accountant in my firm and I had applied and was interviewed for the position of head of department. It was a one on one interview between me and the director of the firm. When I walk in to greet the guy, I walked in, He immediately recognized me however I did not know who he was. Turnout he used to play golf with my late uncle, and my uncle would show him pictures of me (amongst his other nieces and nephews) and told him how proud of he was of me. We spent the entire interview talking about my late uncle and how amazing of a person he was, and by the end of it he told me he was honored to give me the job.",147,106,1,8,by the end of it he told me he was honored to give me the job,by the end of it he told me he was honored to give me the job,16
615a028ae7c469f84dcd7fcd,Taking the bus/train without the ticket,"As i realized that my ticket was home so its either i pay for a new ticket or lie to the driver somehow. the driver working on the day i was late was a different driver. so i had to convince the driver that i am a regular on the bus. i somehow had to explain as honest as possible why i was late. so i explained to the driver why it is that i do not have a ticket, told her that it is the 1st and last time i forget my ticket.",94,8,0,1,different,driver working on the day i was late was a different driver. so i had to convince the driver that i,21
615a028ae7c469f84dcd7fcd,Taking the bus/train without the ticket,"As i realized that my ticket was home so its either i pay for a new ticket or lie to the driver somehow. the driver working on the day i was late was a different driver. so i had to convince the driver that i am a regular on the bus. i somehow had to explain as honest as possible why i was late. so i explained to the driver why it is that i do not have a ticket, told her that it is the 1st and last time i forget my ticket.",94,8,0,2,convince,was late was a different driver. so i had to convince the driver that i am a regular on the bus.,21
615a028ae7c469f84dcd7fcd,Taking the bus/train without the ticket,"As i realized that my ticket was home so its either i pay for a new ticket or lie to the driver somehow. the driver working on the day i was late was a different driver. so i had to convince the driver that i am a regular on the bus. i somehow had to explain as honest as possible why i was late. so i explained to the driver why it is that i do not have a ticket, told her that it is the 1st and last time i forget my ticket.",94,8,0,3,regular,i had to convince the driver that i am a regular on the bus. i somehow had to explain as honest,21
615a028ae7c469f84dcd7fcd,Taking the bus/train without the ticket,"As i realized that my ticket was home so its either i pay for a new ticket or lie to the driver somehow. the driver working on the day i was late was a different driver. so i had to convince the driver that i am a regular on the bus. i somehow had to explain as honest as possible why i was late. so i explained to the driver why it is that i do not have a ticket, told her that it is the 1st and last time i forget my ticket.",94,8,0,4,honest,regular on the bus. i somehow had to explain as honest as possible why i was late. so i explained to,21
615a028ae7c469f84dcd7fcd,Taking the bus/train without the ticket,"As i realized that my ticket was home so its either i pay for a new ticket or lie to the driver somehow. the driver working on the day i was late was a different driver. so i had to convince the driver that i am a regular on the bus. i somehow had to explain as honest as possible why i was late. so i explained to the driver why it is that i do not have a ticket, told her that it is the 1st and last time i forget my ticket.",94,8,0,5,the 1st,"do not have a ticket, told her that it is the 1st and last time i forget my ticket.",19
615a028ae7c469f84dcd7fcd,Taking the bus/train without the ticket,"As i realized that my ticket was home so its either i pay for a new ticket or lie to the driver somehow. the driver working on the day i was late was a different driver. so i had to convince the driver that i am a regular on the bus. i somehow had to explain as honest as possible why i was late. so i explained to the driver why it is that i do not have a ticket, told her that it is the 1st and last time i forget my ticket.",94,8,0,6,last time,"a ticket, told her that it is the 1st and last time i forget my ticket.",16
